Id,Id2,Geography,Number,Occupied,Vacant
1000000US060952501061005,060952501061005,"Block 1005, Block Group 1, Census Tract 2501.06, Solano County, California",0,0,0
1000000US060952501061006,060952501061006,"Block 1006, Block Group 1, Census Tract 2501.06, Solano County, California",0,0,0
1000000US060952501061007,060952501061007,"Block 1007, Block Group 1, Census Tract 2501.06, Solano County, California",0,0,0
1000000US060952501061008,060952501061008,"Block 1008, Block Group 1, Census Tract 2501.06, Solano County, California",48,42,6
1000000US060952501061009,060952501061009,"Block 1009, Block Group 1, Census Tract 2501.06, Solano County, California",0,0,0
1000000US060952501061010,060952501061010,"Block 1010, Block Group 1, Census Tract 2501.06, Solano County, California",0,0,0
1000000US060952501061011,060952501061011,"Block 1011, Block Group 1, Census Tract 2501.06, Solano County, California",0,0,0
1000000US060952501061012,060952501061012,"Block 1012, Block Group 1, Census Tract 2501.06, Solano County, California",69,60,9
1000000US060952501061013,060952501061013,"Block 1013, Block Group 1, Census Tract 2501.06, Solano County, California",1,1,0
1000000US060952501061014,060952501061014,"Block 1014, Block Group 1, Census Tract 2501.06, Solano County, California",37,35,2
1000000US060952501061015,060952501061015,"Block 1015, Block Group 1, Census Tract 2501.06, Solano County, California",87,75,12
1000000US060952501061016,060952501061016,"Block 1016, Block Group 1, Census Tract 2501.06, Solano County, California",14,12,2
1000000US060952501061017,060952501061017,"Block 1017, Block Group 1, Census Tract 2501.06, Solano County, California",134,129,5
1000000US060952501061018,060952501061018,"Block 1018, Block Group 1, Census Tract 2501.06, Solano County, California",32,30,2
1000000US060952501061019,060952501061019,"Block 1019, Block Group 1, Census Tract 2501.06, Solano County, California",0,0,0
1000000US060952501061020,060952501061020,"Block 1020, Block Group 1, Census Tract 2501.06, Solano County, California",2,2,0
1000000US060952501061021,060952501061021,"Block 1021, Block Group 1, Census Tract 2501.06, Solano County, California",30,30,0
1000000US060952501061022,060952501061022,"Block 1022, Block Group 1, Census Tract 2501.06, Solano County, California",26,23,3
1000000US060952501061023,060952501061023,"Block 1023, Block Group 1, Census Tract 2501.06, Solano County, California",0,0,0
1000000US060952501061024,060952501061024,"Block 1024, Block Group 1, Census Tract 2501.06, Solano County, California",0,0,0
1000000US060952501061025,060952501061025,"Block 1025, Block Group 1, Census Tract 2501.06, Solano County, California",0,0,0
1000000US060952501061026,060952501061026,"Block 1026, Block Group 1, Census Tract 2501.06, Solano County, California",0,0,0
1000000US060952501061027,060952501061027,"Block 1027, Block Group 1, Census Tract 2501.06, Solano County, California",0,0,0
1000000US060952501061028,060952501061028,"Block 1028, Block Group 1, Census Tract 2501.06, Solano County, California",0,0,0
1000000US060952501061029,060952501061029,"Block 1029, Block Group 1, Census Tract 2501.06, Solano County, California",0,0,0
1000000US060952501061030,060952501061030,"Block 1030, Block Group 1, Census Tract 2501.06, Solano County, California",0,0,0
1000000US060952501061031,060952501061031,"Block 1031, Block Group 1, Census Tract 2501.06, Solano County, California",1,1,0
1000000US060952501061032,060952501061032,"Block 1032, Block Group 1, Census Tract 2501.06, Solano County, California",0,0,0
1000000US060952501061033,060952501061033,"Block 1033, Block Group 1, Census Tract 2501.06, Solano County, California",0,0,0
1000000US060952501061034,060952501061034,"Block 1034, Block Group 1, Census Tract 2501.06, Solano County, California",0,0,0
1000000US060952501061035,060952501061035,"Block 1035, Block Group 1, Census Tract 2501.06, Solano County, California",0,0,0
1000000US060952501061036,060952501061036,"Block 1036, Block Group 1, Census Tract 2501.06, Solano County, California",0,0,0
1000000US060952501061037,060952501061037,"Block 1037, Block Group 1, Census Tract 2501.06, Solano County, California",0,0,0
1000000US060952501061038,060952501061038,"Block 1038, Block Group 1, Census Tract 2501.06, Solano County, California",2,2,0
1000000US060952501061039,060952501061039,"Block 1039, Block Group 1, Census Tract 2501.06, Solano County, California",0,0,0
1000000US060952501061040,060952501061040,"Block 1040, Block Group 1, Census Tract 2501.06, Solano County, California",0,0,0
1000000US060952501061041,060952501061041,"Block 1041, Block Group 1, Census Tract 2501.06, Solano County, California",0,0,0
1000000US060952501061042,060952501061042,"Block 1042, Block Group 1, Census Tract 2501.06, Solano County, California",0,0,0
1000000US060952501061043,060952501061043,"Block 1043, Block Group 1, Census Tract 2501.06, Solano County, California",0,0,0
1000000US060952501061044,060952501061044,"Block 1044, Block Group 1, Census Tract 2501.06, Solano County, California",0,0,0
1000000US060952501062000,060952501062000,"Block 2000, Block Group 2, Census Tract 2501.06, Solano County, California",180,177,3
1000000US060952501062001,060952501062001,"Block 2001, Block Group 2, Census Tract 2501.06, Solano County, California",42,40,2
1000000US060952501062002,060952501062002,"Block 2002, Block Group 2, Census Tract 2501.06, Solano County, California",35,33,2
1000000US060952501062003,060952501062003,"Block 2003, Block Group 2, Census Tract 2501.06, Solano County, California",28,26,2
1000000US060952501062004,060952501062004,"Block 2004, Block Group 2, Census Tract 2501.06, Solano County, California",31,31,0
1000000US060952501062005,060952501062005,"Block 2005, Block Group 2, Census Tract 2501.06, Solano County, California",49,45,4
1000000US060952501062006,060952501062006,"Block 2006, Block Group 2, Census Tract 2501.06, Solano County, California",33,31,2
1000000US060952501062007,060952501062007,"Block 2007, Block Group 2, Census Tract 2501.06, Solano County, California",138,136,2
1000000US060952501062008,060952501062008,"Block 2008, Block Group 2, Census Tract 2501.06, Solano County, California",53,53,0
1000000US060952501062009,060952501062009,"Block 2009, Block Group 2, Census Tract 2501.06, Solano County, California",15,15,0
1000000US060952501062010,060952501062010,"Block 2010, Block Group 2, Census Tract 2501.06, Solano County, California",0,0,0
1000000US060952501062011,060952501062011,"Block 2011, Block Group 2, Census Tract 2501.06, Solano County, California",0,0,0
1000000US060952501062012,060952501062012,"Block 2012, Block Group 2, Census Tract 2501.06, Solano County, California",101,99,2
1000000US060952501062013,060952501062013,"Block 2013, Block Group 2, Census Tract 2501.06, Solano County, California",25,24,1
