Id,Id2,Geography,Number,Occupied,Vacant
1000000US060411012001007,060411012001007,"Block 1007, Block Group 1, Census Tract 1012, Marin County, California",6,6,0
1000000US060411012001008,060411012001008,"Block 1008, Block Group 1, Census Tract 1012, Marin County, California",11,10,1
1000000US060411012001009,060411012001009,"Block 1009, Block Group 1, Census Tract 1012, Marin County, California",121,121,0
1000000US060411012001010,060411012001010,"Block 1010, Block Group 1, Census Tract 1012, Marin County, California",12,11,1
1000000US060411012001011,060411012001011,"Block 1011, Block Group 1, Census Tract 1012, Marin County, California",0,0,0
1000000US060411012001012,060411012001012,"Block 1012, Block Group 1, Census Tract 1012, Marin County, California",151,141,10
1000000US060411012001013,060411012001013,"Block 1013, Block Group 1, Census Tract 1012, Marin County, California",0,0,0
1000000US060411012001014,060411012001014,"Block 1014, Block Group 1, Census Tract 1012, Marin County, California",64,61,3
1000000US060411012001015,060411012001015,"Block 1015, Block Group 1, Census Tract 1012, Marin County, California",11,9,2
1000000US060411012001016,060411012001016,"Block 1016, Block Group 1, Census Tract 1012, Marin County, California",0,0,0
1000000US060411012001017,060411012001017,"Block 1017, Block Group 1, Census Tract 1012, Marin County, California",26,25,1
1000000US060411012001018,060411012001018,"Block 1018, Block Group 1, Census Tract 1012, Marin County, California",83,78,5
1000000US060411012001019,060411012001019,"Block 1019, Block Group 1, Census Tract 1012, Marin County, California",24,24,0
1000000US060411012001020,060411012001020,"Block 1020, Block Group 1, Census Tract 1012, Marin County, California",1,1,0
1000000US060411012001021,060411012001021,"Block 1021, Block Group 1, Census Tract 1012, Marin County, California",0,0,0
1000000US060411012001022,060411012001022,"Block 1022, Block Group 1, Census Tract 1012, Marin County, California",82,81,1
1000000US060411012001023,060411012001023,"Block 1023, Block Group 1, Census Tract 1012, Marin County, California",0,0,0
1000000US060411012001024,060411012001024,"Block 1024, Block Group 1, Census Tract 1012, Marin County, California",9,9,0
1000000US060411012001025,060411012001025,"Block 1025, Block Group 1, Census Tract 1012, Marin County, California",29,27,2
1000000US060411012001026,060411012001026,"Block 1026, Block Group 1, Census Tract 1012, Marin County, California",3,3,0
1000000US060411012001027,060411012001027,"Block 1027, Block Group 1, Census Tract 1012, Marin County, California",19,18,1
1000000US060411012001028,060411012001028,"Block 1028, Block Group 1, Census Tract 1012, Marin County, California",35,33,2
1000000US060411012001029,060411012001029,"Block 1029, Block Group 1, Census Tract 1012, Marin County, California",0,0,0
1000000US060411012001030,060411012001030,"Block 1030, Block Group 1, Census Tract 1012, Marin County, California",26,25,1
1000000US060411012001031,060411012001031,"Block 1031, Block Group 1, Census Tract 1012, Marin County, California",23,23,0
1000000US060411012001032,060411012001032,"Block 1032, Block Group 1, Census Tract 1012, Marin County, California",29,29,0
1000000US060411012001033,060411012001033,"Block 1033, Block Group 1, Census Tract 1012, Marin County, California",16,15,1
1000000US060411012001034,060411012001034,"Block 1034, Block Group 1, Census Tract 1012, Marin County, California",0,0,0
1000000US060411012001035,060411012001035,"Block 1035, Block Group 1, Census Tract 1012, Marin County, California",0,0,0
1000000US060411012001036,060411012001036,"Block 1036, Block Group 1, Census Tract 1012, Marin County, California",0,0,0
1000000US060411012001037,060411012001037,"Block 1037, Block Group 1, Census Tract 1012, Marin County, California",0,0,0
1000000US060411012001038,060411012001038,"Block 1038, Block Group 1, Census Tract 1012, Marin County, California",0,0,0
1000000US060411012001039,060411012001039,"Block 1039, Block Group 1, Census Tract 1012, Marin County, California",0,0,0
1000000US060411012001040,060411012001040,"Block 1040, Block Group 1, Census Tract 1012, Marin County, California",0,0,0
1000000US060411012001041,060411012001041,"Block 1041, Block Group 1, Census Tract 1012, Marin County, California",11,11,0
1000000US060411012001042,060411012001042,"Block 1042, Block Group 1, Census Tract 1012, Marin County, California",0,0,0
1000000US060411012001043,060411012001043,"Block 1043, Block Group 1, Census Tract 1012, Marin County, California",0,0,0
1000000US060411012001044,060411012001044,"Block 1044, Block Group 1, Census Tract 1012, Marin County, California",0,0,0
1000000US060411012001045,060411012001045,"Block 1045, Block Group 1, Census Tract 1012, Marin County, California",0,0,0
1000000US060411012001046,060411012001046,"Block 1046, Block Group 1, Census Tract 1012, Marin County, California",0,0,0
1000000US060411021001000,060411021001000,"Block 1000, Block Group 1, Census Tract 1021, Marin County, California",76,76,0
1000000US060411021001001,060411021001001,"Block 1001, Block Group 1, Census Tract 1021, Marin County, California",2,2,0
