Id,Id2,Geography,Number,Occupied,Vacant
1000000US060816138003046,060816138003046,"Block 3046, Block Group 3, Census Tract 6138, San Mateo County, California",17,14,3
1000000US060816138003047,060816138003047,"Block 3047, Block Group 3, Census Tract 6138, San Mateo County, California",1,1,0
1000000US060816138003048,060816138003048,"Block 3048, Block Group 3, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138003049,060816138003049,"Block 3049, Block Group 3, Census Tract 6138, San Mateo County, California",2,2,0
1000000US060816138003050,060816138003050,"Block 3050, Block Group 3, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138003051,060816138003051,"Block 3051, Block Group 3, Census Tract 6138, San Mateo County, California",3,3,0
1000000US060816138003052,060816138003052,"Block 3052, Block Group 3, Census Tract 6138, San Mateo County, California",14,11,3
1000000US060816138003053,060816138003053,"Block 3053, Block Group 3, Census Tract 6138, San Mateo County, California",6,6,0
1000000US060816138003054,060816138003054,"Block 3054, Block Group 3, Census Tract 6138, San Mateo County, California",6,6,0
1000000US060816138003055,060816138003055,"Block 3055, Block Group 3, Census Tract 6138, San Mateo County, California",9,6,3
1000000US060816138003056,060816138003056,"Block 3056, Block Group 3, Census Tract 6138, San Mateo County, California",4,4,0
1000000US060816138004000,060816138004000,"Block 4000, Block Group 4, Census Tract 6138, San Mateo County, California",1,1,0
1000000US060816138004001,060816138004001,"Block 4001, Block Group 4, Census Tract 6138, San Mateo County, California",1,1,0
1000000US060816138004002,060816138004002,"Block 4002, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004003,060816138004003,"Block 4003, Block Group 4, Census Tract 6138, San Mateo County, California",1,1,0
1000000US060816138004004,060816138004004,"Block 4004, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004005,060816138004005,"Block 4005, Block Group 4, Census Tract 6138, San Mateo County, California",3,3,0
1000000US060816138004006,060816138004006,"Block 4006, Block Group 4, Census Tract 6138, San Mateo County, California",4,4,0
1000000US060816138004007,060816138004007,"Block 4007, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004008,060816138004008,"Block 4008, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004009,060816138004009,"Block 4009, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004010,060816138004010,"Block 4010, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004011,060816138004011,"Block 4011, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004012,060816138004012,"Block 4012, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004013,060816138004013,"Block 4013, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004014,060816138004014,"Block 4014, Block Group 4, Census Tract 6138, San Mateo County, California",1,1,0
1000000US060816138004015,060816138004015,"Block 4015, Block Group 4, Census Tract 6138, San Mateo County, California",2,1,1
1000000US060816138004016,060816138004016,"Block 4016, Block Group 4, Census Tract 6138, San Mateo County, California",7,6,1
1000000US060816138004017,060816138004017,"Block 4017, Block Group 4, Census Tract 6138, San Mateo County, California",12,11,1
1000000US060816138004018,060816138004018,"Block 4018, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004019,060816138004019,"Block 4019, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004020,060816138004020,"Block 4020, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004021,060816138004021,"Block 4021, Block Group 4, Census Tract 6138, San Mateo County, California",2,0,2
1000000US060816138004022,060816138004022,"Block 4022, Block Group 4, Census Tract 6138, San Mateo County, California",14,11,3
1000000US060816138004023,060816138004023,"Block 4023, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004024,060816138004024,"Block 4024, Block Group 4, Census Tract 6138, San Mateo County, California",18,15,3
1000000US060816138004025,060816138004025,"Block 4025, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004026,060816138004026,"Block 4026, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004027,060816138004027,"Block 4027, Block Group 4, Census Tract 6138, San Mateo County, California",8,8,0
1000000US060816138004028,060816138004028,"Block 4028, Block Group 4, Census Tract 6138, San Mateo County, California",13,10,3
1000000US060816138004029,060816138004029,"Block 4029, Block Group 4, Census Tract 6138, San Mateo County, California",1,1,0
1000000US060816138004030,060816138004030,"Block 4030, Block Group 4, Census Tract 6138, San Mateo County, California",15,14,1
1000000US060816138004031,060816138004031,"Block 4031, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004032,060816138004032,"Block 4032, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004033,060816138004033,"Block 4033, Block Group 4, Census Tract 6138, San Mateo County, California",17,15,2
1000000US060816138004034,060816138004034,"Block 4034, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004035,060816138004035,"Block 4035, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004036,060816138004036,"Block 4036, Block Group 4, Census Tract 6138, San Mateo County, California",5,5,0
1000000US060816138004037,060816138004037,"Block 4037, Block Group 4, Census Tract 6138, San Mateo County, California",2,1,1
1000000US060816138004038,060816138004038,"Block 4038, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004039,060816138004039,"Block 4039, Block Group 4, Census Tract 6138, San Mateo County, California",4,2,2
1000000US060816138004040,060816138004040,"Block 4040, Block Group 4, Census Tract 6138, San Mateo County, California",2,2,0
1000000US060816138004041,060816138004041,"Block 4041, Block Group 4, Census Tract 6138, San Mateo County, California",2,1,1
1000000US060816138004042,060816138004042,"Block 4042, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004043,060816138004043,"Block 4043, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004044,060816138004044,"Block 4044, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004045,060816138004045,"Block 4045, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004046,060816138004046,"Block 4046, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004047,060816138004047,"Block 4047, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004048,060816138004048,"Block 4048, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004049,060816138004049,"Block 4049, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004050,060816138004050,"Block 4050, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004051,060816138004051,"Block 4051, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004052,060816138004052,"Block 4052, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
